CustomerID,CardNumber,BIN,Country,Complaint,Feedback,SentimentCategory,ChargebackFlag
55BMMWNZ,6554111592001295,655411,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
3Y9ZX0IP,5661777378085796,566177,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
D1RWT42F,4858731851541524,485873,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
VMVX7AG6,3638270747900965,363827,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
SVLF1ZWR,5443423911619541,544342,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
1XROQ3ZB,3581343146271505,358134,JAPAN,Service Quality,The service was too slow and unprofessional!,Negative,0
RCQYB03O,4125939715282977,412593,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
AZ8QUITE,5914609981895286,591460,CHINA,No Issue,"Great experience, very satisfied!",Positive,0
8IC61W1O,3804717041251367,380471,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
HRN7UXYV,4220210478497837,422021,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
RWQ0GQ6J,4518477508960367,451847,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
GP5YLGVU,5099675917034175,509967,BRAZIL,No Issue,"Great experience, very satisfied!",Positive,0
KUSLNDF5,6365619693445328,636561,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
EC2TSJIH,3560434844595194,356043,JAPAN,Service Quality,Service was excellent and very professional.,Positive,0
22G9LFGD,7005944943545776,700594,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
493SEK1Q,6718689728761527,671868,UNITED KINGDOM,No Issue,"Everything went smoothly, highly recommended.",Positive,0
805WLG4M,5030789957470977,503078,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
N3JX1QKL,3094356529288336,309435,JAPAN,No Issue,"Everything went smoothly, highly recommended.",Positive,0
WAU9VPZY,4497456976087785,449745,BRAZIL,Late Refund,Finally got my refund after multiple calls.,Negative,0
BBWQ373X,5389050084590845,538905,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
5MHDUWZ1,3442260390116889,344226,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
99UGI3YV,4474862469384805,447486,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
YRJU5S48,3999332301228028,399933,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
A1M0R0EN,4241658852426967,424165,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
EZDX5DSQ,4243642334781088,424364,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
DRVWEHLK,4635144352104796,463514,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
AMK6F1XY,6540836150243700,654083,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
8HFRILPP,4188350990752253,418835,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
6O3GX75D,1321677047991263,132167,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
0F52WKJ7,5325780627531088,532578,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
0DSB500I,4926758337645967,492675,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
XIQUC0IS,6210951488233310,621095,CHINA,Customer Support Issue,Support team was responsive and helpful.,Positive,0
ASW08VL6,3893596172340182,389359,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
442UB0NH,6703192546182488,670319,BELGIUM,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
EEC25325,4850064650160130,485006,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
R7XMCQ8M,3920682972091555,392068,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
IOJPCAHJ,8185650192637260,818565,INDIA,Customer Support Issue,Support team was responsive and helpful.,Positive,0
RXKSD98C,6416572147689059,641657,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
LMY608O7,3341553908047049,334155,JAPAN,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
1A8V5LEY,9896726057857414,989672,CHINA,Service Quality,Quality of service was not up to the mark!,Negative,0
SGJLZJRM,8114327544235656,811432,CHINA,Service Quality,Quality of service was not up to the mark!,Negative,0
04NHOXTC,4659101463232150,465910,UNITED KINGDOM,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
YBZJJ4J8,6413036121316162,641303,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
EK1G2SXQ,6075070317128065,607507,INDIA,Late Refund,"Refund process is very slow, not happy!",Negative,0
PVQ2PWH9,4661438622562158,466143,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
CVY2O79X,8165027084400408,816502,CHINA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
LMO818IY,4218698209789079,421869,CHINA,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
R4OF016D,4696148510041022,469614,RUSSIAN FEDERATION,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
H6DJHA2O,6806617543696008,680661,GERMANY,Customer Support Issue,Support team was responsive and helpful.,Positive,0
LOI1WGGS,4211761429703622,421176,RUSSIAN FEDERATION,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
FOCRR4DI,1112549258724918,111254,UNITED KINGDOM,Late Refund,"Refund process is very slow, not happy!",Negative,0
CIF0OQYN,5258146997844219,525814,CHINA,Service Quality,The service was too slow and unprofessional!,Negative,0
20Y8JVCE,5141467239118643,514146,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
80VO9KYF,8148310232988180,814831,CHINA,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
MONSJHRG,3425350058508465,342535,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
4ED9I6MV,4134680374840074,413468,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
6C8BL4DF,5876745310213499,587674,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
3XLRZHJ0,5202602410614136,520260,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
GU5FK104,4504552295639775,450455,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
4ENX30HO,4989244497736464,498924,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
KC9TWNEO,3898808027928703,389880,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
RFGUR8AT,4206082234273256,420608,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
3NHP4T9K,1290687336139212,129068,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
DF2T8ZB4,5909121960463201,590912,CHINA,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
GMTZG4FB,6256425205775997,625642,CHINA,Service Quality,Quality of service was not up to the mark!,Negative,0
JVIE4BRH,4443133969196278,444313,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
6L7D4G58,4803980362326604,480398,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
65ZKWU73,4605372782594473,460537,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
RIRFYT31,3848147160207631,384814,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
JC7ICJJK,4973396805951080,497339,FRANCE,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
XZJH4GCL,6409103958434301,640910,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
SQ7U4QOC,3039132833464968,303913,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
S545ERFM,3475244303239143,347524,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
6S4GO2VS,3095492801691779,309549,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
1IWBVYEL,3811410563724180,381141,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
GKK6HBHZ,6513495136426641,651349,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
2M6LWS21,6033985366643140,603398,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
Z194CHGO,5139793667066746,513979,FRANCE,No Issue,"Happy with the service, would recommend.",Positive,0
8GJ0K2F0,8133662550714654,813366,CHINA,Late Refund,"Refund process is very slow, not happy!",Negative,0
0HDT7U65,5734032756131734,573403,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
ELJP4DCK,3034696727664049,303469,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
92DYHDXB,3849938716966596,384993,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
QEVBZN8C,7102122312182996,710212,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
EPPAZK94,5395249950988711,539524,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
9LG89J9A,6723470713875913,672347,GERMANY,No Issue,"Happy with the service, would recommend.",Positive,0
66FZIFQS,6532279661969792,653227,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
SIF5NBP2,6579728049087850,657972,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
C6EVNMHL,3048047359245601,304804,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
FWMXB3PI,3684247221423779,368424,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
20RNAEJE,5518249939289952,551824,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
FS1XNZQA,4346861051099861,434686,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
PAPRYF2J,6472784322324404,647278,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
16JAN4EN,6767754484551711,676775,UNITED KINGDOM,Service Quality,The service was too slow and unprofessional!,Negative,0
AIM6PK5S,5096234129282112,509623,BRAZIL,No Issue,"No issues, smooth transactions every time.",Positive,0
DXU8NKAV,6212292981709946,621229,CHINA,No Issue,"Everything went smoothly, highly recommended.",Positive,0
VLVERLP7,3690816665173067,369081,JAPAN,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
GMMK538Q,6509539710572512,650953,BRAZIL,No Issue,"Everything went smoothly, highly recommended.",Positive,0
W5HP52Y4,5385531687661448,538553,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
AGEG3VSF,3002957585343690,300295,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
25AUO1ZO,5442246998378147,544224,JAPAN,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
37PP5AHJ,3930952541442846,393095,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
5TQS87DY,4798605639120191,479860,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
U8ZVQXAI,3973413326631044,397341,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
FHNBK89R,4933795171398558,493379,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
OJ4JCL4K,4137088781971032,413708,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
NPFPZ4B3,5070571212345728,507057,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
YN6S81F7,4235697753067733,423569,RUSSIAN FEDERATION,Customer Support Issue,Support team was responsive and helpful.,Positive,0
I4P6OI6Z,3780729813561287,378072,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
JO9IZ3UV,5290340300169077,529034,RUSSIAN FEDERATION,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
WZBQ7RJF,5146636253739656,514663,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
8QOI6WG0,6447979455325304,644797,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
KIFTE6WF,6450363120122622,645036,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
4K00A9ZN,5748315741094495,574831,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
FOFG6THW,4719763750890007,471976,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
VIZZ6IUC,9111507698146623,911150,CHINA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
AX0JNMWS,4758900379250770,475890,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
X2LU75KI,4533015178720056,453301,FRANCE,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
PYBLQLGJ,5676168612641250,567616,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
3EDIK9MH,5405800873060962,540580,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
Y9XNM2NN,4715193733672926,471519,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
WMK1SE2C,5453261618560815,545326,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
35P1M2KV,4577321813907774,457732,UKRAINE,Service Quality,I'm disappointed with the overall experience!,Negative,0
84KOIIRF,5846378920210152,584637,INDIA,Late Refund,"Refund process is very slow, not happy!",Negative,0
WU3LXE3F,5889103243317844,588910,RUSSIAN FEDERATION,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
FB1ND822,4732758267565377,473275,BRAZIL,Customer Support Issue,Support team was responsive and helpful.,Positive,0
0NITU18F,3876428235517091,387642,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
5PPII2HI,3973728776792137,397372,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
VY09VSW5,4107506065075325,410750,BRAZIL,Service Quality,The service was too slow and unprofessional!,Negative,0
I49W8IIW,5355107717333307,535510,UKRAINE,No Issue,Customer support was helpful in resolving my concern.,Positive,0
JQIR3HMM,6267323931591981,626732,CHINA,No Issue,"No issues, smooth transactions every time.",Positive,0
W6KTZHER,6548052470531663,654805,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
TJWBOF1S,4488151821315817,448815,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
